Ямало-Ненецкий автономный округ;-;-; - ;-;-;-56,2;-60,9
Тюменская область    без автономных округов;1,7;-9,5;-8,9;-5,5;1,5;2,3;11,2
Челябинская область;-8,3;-4,1;-4,9;-12,0;13,4;4,6;9,4
Сибирский    федеральный округ;1,6;11,4;5,9;10,0;20,4;19,8;9,9
Республика Алтай;21,3;26,1;34,8;1,6;28,5;12,6;-4,0
Республика Бурятия;-2,9;6,7;-0,1;4,3;16,9;1,7;9,8
Республика Тыва;-12,6;-17,6;7,9;-58,6;11,5;10,4;-3,3
Республика Хакасия;2,1;13,6;-10,6;-10,6;-8,2;-0,9;6,8
Алтайский край;0,2;24,1;10,7;14,2;31,3;36,2;11,8
Забайкальский край;-0,2;-5,2;7,9;2,9;11,4;-4,9;-7,6
Красноярский край;5,2;4,3;8,6;8,6;23,5;21,5;5,4
Иркутская область;2,8;0,8;-3,4;-1,6;-8,2;-7,7;11,7
Кемеровская область;6,2;13,3;-5,3;23,3;8,1;-4,3;2,2
Новосибирская область ;2,9;9,7;5,3;15,3;17,0;19,8;13,4
Омская область;-1,2;2,8;4,0;7,2;17,9;7,0;13,0
Томская область;15,6;5,8;-10,0;-7,6;8,1;34,0;7,7
Дальневосточный федеральный округ;-4,5;9,3;8,9;10,3;19,3;16,0;-18,7
Республика Саха (Якутия);-36,6;-30,6;-47,0;-38,1;-54,5;-56,7;-26,4
Камчатский край;11,5;16,4;14,0;17,0;24,0;35,1;-7,1
Приморский край;-2,6;6,6;20,0;13,2;11,6;1,2;-19,9
Хабаровский край ;-14,5;-32,5; - ;-;-100,0;-62,6;-12,7
Амурская область;-1,0;19,4;10,8;15,2;30,6;33,0;1,5
Магаданская область;-;-; - ;-;-;-;-10,0
Сахалинская область;-5,1;-2,2;-6,9;-9,5;-13,6;-16,6;-28,9
Еврейская автономная область;31,1;22,1;38,6;89,5;57,6;19,0;-77,9
Чукотский автономный округ;-43,5;-19,4;-30,2;-25,9;-27,0;-32,7;-50,8
__________;;;;;;;
1) По данным бухгалтерской отчетности. Знак (-) означает убыточность.;;;;;;;
