г. Севастополь;;;;42,2;23,3;8,9;4,3;;;;
Северо-Кавказский федеральный округ;10,5;16,6;13,8;23,4;36,6;33,4;21,2;;;;
Республика Дагестан;4,0;0,7;6,2;-2,9;5,6;5,5;8,6;;;;
Республика Ингушетия;-37,5;-29,3;-6,7;-11,8;-11,7;3,0;10,4;;;;
Кабардино-Балкарская Республика;-4,2;4,7;15,3;13,9;10,9;7,7;7,5;;;;
Карачаево-Черкесская Республика;10,0;-7,5;0,4;-4,4;22,2;12,4;19,6;;;;
Республика Северная Осетия – Алания;-20,7;-21,8;-12,8;-12,5;3,2;14,6;-61,5;;;;
Чеченская Республика ;…;-29,2;-17,4;-20,9;-9,9;-1,2;-11,5;;;;
Ставропольский край;12,9;19,7;15,2;25,5;39,7;37,0;23,0;;;;
Приволжский          федеральный округ;1,6;3,2;5,9;11,1;23,2;21,8;13,8;;;;
Республика Башкортостан;6,6;3,8;3,9;-0,2;9,7;12,1;0,8;;;;
Республика Марий Эл;3,9;1,5;6,5;6,8;11,0;-1,5;-58,2;;;;
Республика Мордовия;5,8;21,3;5,4;4,9;15,7;17,6;15,3;;;;
Республика Татарстан;-0,3;-2,9;8,4;4,6;7,3;8,7;9,8;;;;
Удмуртская Республика;7,8;2,1;15,7;20,2;24,3;27,9;16,6;;;;
Чувашская Республика;7,2;8,4;17,2;21,1;28,7;18,7;20,1;;;;
Пермский край;-5,1;16,3;-4,9;16,1;13,4;-6,1;-9,5;;;;
Кировская область;4,0;6,0;0,2;7,2;-0,1;-3,2;12,0;;;;
Нижегородская область ;1,6;0,3;-1,6;7,8;19,0;12,7;6,1;;;;
Оренбургская область;-1,5;-1,4;-5,4;-2,1;22,1;3,1;-0,3;;;;
Пензенская область;3,7;-5,4;-3,7;16,5;38,2;31,4;16,9;;;;
Самарская область;-12,4;9,2;27,4;40,6;57,5;54,8;30,1;;;;
Саратовская область;6,9;12,9;21,6;21,4;44,7;43,2;28,8;;;;
Ульяновская область;-1,2;4,5;-8,8;5,5;14,0;10,4;5,7;;;;
Уральский       федеральный округ;-2,1;-3,4;-3,1;-3,8;10,7;8,3;7,5;;;;
Курганская область;3,8;-2,2;15,0;15,0;33,1;38,2;32,8;;;;
Свердловская область ;1,6;17,4;4,1;11,7;13,3;13,2;6,3;;;;
Тюменская область;0,2;-11,8;-12,4;-5,9;1,1;0,9;3,5;;;;
в том числе:;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;-31,5;-31,3;-53,6;-61,2;-95,9;-100,0;-57,9;;;;
Ямало-Ненецкий автономный округ;-;-; - ;-;-;-56,2;-;;;;
Тюменская область    без автономных округов;1,7;-9,5;-8,9;-5,5;1,5;2,3;3,5;;;;
Челябинская область;-8,3;-4,1;-4,9;-12,0;13,4;4,6;4,8;;;;
Сибирский    федеральный округ;1,6;11,4;5,9;10,0;20,4;19,8;12,3;;;;
Республика Алтай;21,3;26,1;34,8;1,6;28,5;12,6;-16,7;;;;
Республика Бурятия;-2,9;6,7;-0,1;4,3;16,9;1,7;2,0;;;;
Республика Тыва;-12,6;-17,6;7,9;-58,6;11,5;10,4;12,0;;;;
Республика Хакасия;2,1;13,6;-10,6;-10,6;-8,2;-0,9;-;;;;
Алтайский край;0,2;24,1;10,7;14,2;31,3;36,2;20,0;;;;
Забайкальский край;-0,2;-5,2;7,9;2,9;11,4;-4,9;3,7;;;;
Красноярский край;5,2;4,3;8,6;8,6;23,5;21,5;6,6;;;;
Иркутская область;2,8;0,8;-3,4;-1,6;-8,2;-7,7;-8,0;;;;
Кемеровская область;6,2;13,3;-5,3;23,3;8,1;-4,3;20,4;;;;
Новосибирская область ;2,9;9,7;5,3;15,3;17,0;19,8;10,8;;;;
Омская область;-1,2;2,8;4,0;7,2;17,9;7,0;4,1;;;;
Томская область;15,6;5,8;-10,0;-7,6;8,1;34,0;20,2;;;;
Дальневосточный федеральный округ;-4,5;9,3;8,9;10,3;19,3;16,0;-1,6;;;;
Республика Саха (Якутия);-36,6;-30,6;-47,0;-38,1;-54,5;-56,7;-59,2;;;;
Камчатский край;11,5;16,4;14,0;17,0;24,0;35,1;-;;;;
Приморский край;-2,6;6,6;20,0;13,2;11,6;1,2;-11,4;;;;
Хабаровский край ;-14,5;-32,5; - ;-;-100,0;-62,6;-30,4;;;;
Амурская область;-1,0;19,4;10,8;15,2;30,6;33,0;9,8;;;;
Магаданская область;-;-; - ;-;-;-;-;;;;
Сахалинская область;-5,1;-2,2;-6,9;-9,5;-13,6;-16,6;-17,2;;;;
Еврейская автономная область;31,1;22,1;38,6;89,5;57,6;19,0;23,9;;;;
Чукотский автономный округ;-43,5;-19,4;-30,2;-25,9;-27,0;-32,7;-32,5;;;;
__________;;;;;;;;;;;
1) По данным бухгалтерской отчетности. Знак (-) означает убыточность.;;;;;;;;;;;
