Республика Адыгея;888,7;1062,9;930,1;1942,7;2532,8;2517,9;4128,0;4577,2;3386,6;;;;;
Республика Калмыкия;-;-;-;17,9;2,5;3,7;19,5;41,7;40,9;;;;;
Республика Крым;;;;;;151,2;772,0;1091,9;1404,7;;;;;
Краснодарский край;4353,6;5033,8;3826,9;3135,7;2167,9;9781,9;7400,4;71752,6;168605,9;;;;;
Астраханская область;99,5;1682,3;2750,3;863,4;3045,9;8998,4;11047,8;13179,9;696,1;;;;;
Волгоградская область;2396,6;59594,3;27149,7;5298,9;6317,1;12985,4;17281,1;21341,3;25053,7;;;;;
Ростовская область;7696,7;19185,0;25154,9;40543,1;56215,6;68558,1;108526,9;133792,6;104538,5;;;;;
г. Севастополь;;;;;;7,0;0,0;991,2;725,5;;;;;
Северо-Кавказский      федеральный округ;6558,3;27682,6;31941,8;27010,1;23889,8;27961,5;41437,3;37048,9;34722,4;;;;;
Республика Дагестан;597,4;1542,1;108,5;248,5;21,4;119,9;151,1;202,5;182,0;;;;;
Республика Ингушетия;-;0,7;7,7;28,3;-;6,1;5,4;22,5;22,8;;;;;
Кабардино-Балкарская     Республика;431,6;2070,1;1959,1;838,5;925,4;752,2;1327,0;421,8;307,1;;;;;
Карачаево-Черкесская       Республика;576,6;2766,3;7450,4;1638,7;175,1;19,7;43,0;62,9;40,9;;;;;
Республика Северная       Осетия – Алания;22,1;344,3;71,0;41,2;9,2;19,1;33,9;57,8;26,4;;;;;
Чеченская Республика;-;1064,6;70,7;4,9;-;103,8;100,0;39,4;576,4;;;;;
Ставропольский край;4930,6;19894,6;22274,4;24209,9;22758,6;26940,7;39776,8;36242,1;33566,7;;;;;
Приволжский        федеральный округ;377920,3;545954,9;781944,9;950604,8;1128642,7;1179545,3;1198881,4;1418303,8;1445640,1;;;;;
Республика Башкортостан;12893,7;44702,1;58248,8;62171,4;74681,8;111871,7;139331,3;122263,7;109688,9;;;;;
Республика Марий Эл;989,9;1632,2;3432,8;804,8;1551,6;9925,6;10323,2;11508,1;14926,4;;;;;
Республика Мордовия;7188,5;20995,7;21702,2;27318,0;28846,4;29501,3;33676,7;45913,9;52414,7;;;;;
Республика Татарстан;109063,0;161216,0;195968,9;272573,9;322319,8;338058,5;373171,4;391148,5;435557,7;;;;;
Удмуртская Республика;3549,7;8767,7;10481,5;19553,7;15911,0;43005,6;17309,3;85165,3;57346,6;;;;;
Чувашская Республика;3117,3;9175,6;7847,2;32243,6;16134,3;16739,6;17835,0;23128,3;23011,4;;;;;
Пермский край;67276,4;65316,7;77356,2;83326,2;186904,1;109015,4;96344,7;193848,0;221164,2;;;;;
Кировская область;2377,9;7295,6;9646,6;10126,0;9811,7;11346,0;8952,4;13883,8;13526,9;;;;;
Нижегородская область;22867,8;76467,5;153221,8;152018,4;172670,5;215681,7;185763,7;223517,3;218802,1;;;;;
Оренбургская область;2336,9;11651,4;14230,1;9244,6;8870,3;6888,9;14671,4;25264,1;23250,7;;;;;
Пензенская область;2889,4;3680,5;7063,8;11995,7;9518,8;8167,5;12432,6;15347,2;20845,5;;;;;
Самарская область;129099,2;96237,5;185468,2;242591,3;238966,8;245579,5;232953,1;217330,0;209373,9;;;;;
Саратовская область;3740,5;17222,1;7713,7;10617,4;13180,7;8484,9;23177,4;16065,3;10348,8;;;;;
Ульяновская область;10530,0;21594,4;29563,1;16019,9;29275,1;25279,0;32939,2;33920,3;35382,4;;;;;
Уральский      федеральный округ;105555,0;109584,6;179708,9;148696,2;189234,1;169373,1;216378,0;363786,5;507769,3;;;;;
Курганская область;2827,5;2517,2;2056,8;2338,0;3475,4;2076,3;5697,6;3606,0;4665,4;;;;; 
Свердловская область;73794,1;59747,8;74410,4;61642,6;96568,8;89127,5;102656,6;139857,0;193672,4;;;;;
Тюменская область;10550,5;27968,0;73798,9;27080,0;14145,0;27071,4;45145,7;173187,0;206025,7;;;;;
в том числе:;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;8843,9;17890,2;59617,9;9554,6;7007,0;7699,8;10274,4;12815,1;18931,1;;;;;
Ямало-Ненецкий     автономный округ;446,5;7289,3;10016,3;11785,7;364,3;435,1;2648,5;1324,7;212,3;;;;;
Тюменская область    без автономных округов;-;2788,5;4164,7;5739,7;6773,8;18936,5;32222,8;159047,2;186882,1;;;;;
Челябинская область;18383,0;19351,6;29442,8;57635,7;75044,8;51098,0;62878,1;47136,6;103405,8;;;;;
Сибирский  федеральный округ;33375,1;46890,0;88866,0;117118,0;151362,7;186025,2;229866,4;210278,5;206418,1;;;;;
Республика Алтай;32,3;111,8;226,1;2,1;3,9;10,3;9,6;15,1;75,7;;;;;
Республика Бурятия;2413,8;137,8;4017,5;4484,5;5732,1;11015,2;2311,7;2296,9;2444,3;;;;;
Республика Тыва;0,6;44,8;7,1;0,0;0,0;1,4;22,9;51,0;34,0;;;;;
Республика Хакасия;157,0;31,6;736,9;1383,1;28,5;90,0;101,2;106,6;991,0;;;;;
Алтайский край;7366,4;5741,0;5831,0;5830,4;8843,7;10093,8;11767,2;13592,9;14546,2;;;;;
Забайкальский край;242,3;446,5;15184,2;13064,4;7217,9;8156,9;10427,6;9752,9;2110,4;;;;;
Красноярский край;9472,8;4957,2;11694,6;35800,1;53874,8;49820,0;58836,9;63138,7;63160,7;;;;;
Иркутская область;1790,7;2282,7;4887,7;7787,8;4937,8;11248,2;22968,1;11812,2;7618,0;;;;;
Кемеровская область;3633,9;3881,9;4244,4;1977,4;3242,9;21346,2;32435,0;25615,5;25217,0;;;;;
Новосибирская область;3465,2;14106,1;16069,0;24042,4;33832,3;38839,9;42427,1;48420,8;45335,7;;;;;
Омская область;1914,7;9783,4;14823,7;15831,8;22795,0;24314,0;30652,0;20963,8;25079,1;;;;;
Томская область;2885,5;5365,1;11143,9;6914,0;10853,7;11089,3;17907,2;14512,1;19806,0;;;;;
Дальневосточный     федеральный округ;8193,5;16178,9;288090,7;341501,1;370602,1;468731,8;140539,4;73023,4;89267,0;;;;;
Республика Саха (Якутия);619,6;2184,7;1339,3;1052,5;9369,1;6144,3;2826,3;27103,9;7537,0;;;;;
Камчатский край;4,5;34,0;164,6;187,8;528,2;595,0;172,0;568,7;1303,1;;;;;
Приморский край;2333,1;5381,8;2676,1;3408,8;2249,8;784,4;776,4;1166,5;1560,7;;;;;
Хабаровский край;4580,5;4557,0;7767,2;6323,4;24526,0;29571,4;29603,1;41334,9;73957,9;;;;;
Амурская область;447,9;1344,7;3819,1;5112,2;5318,3;5242,9;5485,2;1725,9;1683,1;;;;;
Магаданская область;42,3;2397,0;2031,8;6014,4;6115,3;49,7;8959,3;245,8;557,0;;;;;
Сахалинская область;38,4;86,0;270281,7;318912,9;321867,5;426273,2;92528,8;196,8;1397,5;;;;;
Еврейская автономная    область;27,7;6,7;-;0,4;0,4;40,4;80,3;50,6;277,5;;;;;
Чукотский автономный     округ;99,7;186,9;10,9;488,6;627,5;30,6;108,0;630,4;993,2;;;;;
