Ростовская область;1160,6;1938,5;1823,6;1288,4;723,1;642,2;839,5
г. Севастополь;;;;0,6;8,1;3,2;4,1
Северо-Кавказский     федеральный округ;221,1;322,4;527,6;479,1;305,4;235,4;225,3
Республика Дагестан;154,4;212,6;246,6;226,0;160,9;104,8;51,5
Республика Ингушетия;1,8;4,5;0,9;0,5;0,9;0,2;0,2
Кабардино-Балкарская Республика;3,3;8,4;13,7;11,0;11,7;8,9;9,5
Карачаево-Черкесская Республика;1,8;10,0;20,4;16,5;13,2;9,6;8,8
Республика Северная Осетия – Алания;28,2;7,3;18,7;11,5;5,5;2,9;5,4
Чеченская Республика;-;-;8,0;1,8;1,5;0,1;1,1
Ставропольский край;31,6;79,6;219,2;211,8;111,7;108,9;148,8
Приволжский федеральный округ;1682,5;1991,8;3826,3;3131,6;2010,6;1477,4;1956,3
Республика Башкортостан;171,8;167,7;217,2;254,6;130,7;147,0;145,6
Республика Марий Эл;0,3;8,9;15,9;10,1;5,5;4,8;9,2
Республика Мордовия;3,3;83,8;28,1;30,1;17,6;8,9;14,1
Республика Татарстан;90,4;161,8;847,7;607,3;333,7;244,3;378,8
Удмуртская Республика;50,9;68,0;405,2;453,1;258,7;16,1;26,3
Чувашская Республика;15,5;7,2;79;56,1;56,7;55,8;55,6
Пермский край;73,1;54,8;153,9;161,6;118,8;111,6;136,4
Кировская область;13,9;13,1;35;19,9;11,0;15,1;23,0
Нижегородская область;160,9;209,5;466,9;371,8;226,4;231,4;406,7
Оренбургская область;694,0;767,0;574,8;547,7;356,6;320,1;377,1
Пензенская область;9,0;10,5;54,4;45,3;28,5;26,4;31,1
Самарская область;172,5;278,4;566,8;390,1;351,4;175,8;235,3
Саратовская область;209,1;135,6;162,1;103,8;63,7;63,3;82,1
Ульяновская область;17,8;25,6;219,3;80,0;51,4;57,0;35,0
Уральский        федеральный округ;1858,2;2603,7;3092,5;2132,0;1743,8;1660,3;2132,8
Курганская область;134,2;54,8;51,1;15,5;19,2;23,6;18,2
Свердловская область;597,3;721,9;808,9;772,6;604,6;674,2;901,0
Тюменская область;108,1;575,3;288,6;129,4;64,1;62,8;113,9
в том числе:;;;;;;;
Ханты-Мансийский автономный округ – Югра;50,7;27,6;97,1;43,6;39,4;44,9;59,3
Ямало-Ненецкий автономный округ;32,5;40,3;69;51,8;4,1;2,5;12,1
Тюменская область без автономных округов;24,9;507,4;122,4;34,0;20,6;15,4;42,4
Челябинская область;1018,6;1251,7;1943,9;1214,5;1055,8;899,6;1099,7
Сибирский    федеральный округ;1431,3;1479,4;2572,7;2225,3;2220,5;1275,3;1753,8
Республика Алтай;1,4;0,3;7;7,0;4,7;6,0;0,9
Республика Бурятия;3,3;61,9;93,2;86,7;62,7;6,4;12,2
Республика Тыва;-;-;15,2;0,2;0,2;0,0;0,9
Республика Хакасия;269,4;309,1;258,5;10,0;14,8;3,5;2,2
Алтайский край;167,9;188,4;254,6;216,8;119,9;149,7;282,4
Забайкальский край;0,8;5,6;2,5;2,6;3,5;2,3;2,2
Красноярский край;161,7;156,4;491,3;441,6;504,4;199,3;236,5
Иркутская область;239,2;165,7;110,8;469,6;427,2;336,0;437,9
Кемеровская область;272,0;164,8;457,2;185,7;243,3;56,6;85,4
Новосибирская область;123,1;196,2;367,8;365,3;215,6;254,5;388,0
Омская область;174,9;159,4;280;181,8;184,5;120,5;147,3
Томская область;17,6;71,4;234,6;257,9;439,6;140,6;157,9
Дальневосточный     федеральный округ;19,2;19,5;115,3;216,9;180,2;74,4;123,2
Республика Саха (Якутия);1,7;6,1;5,4;6,6;5,3;5,2;8,0
Камчатский край;0,4;0,1;9,1;1,4;0,9;0,8;3,3
Приморский край;1,9;2,9;40,7;68,1;43,6;31,1;52,2
Хабаровский край;12,5;8,9;10,5;26,2;15,2;12,5;42,0
Амурская область;0,1;1,1;35,7;104,0;109,6;17,4;4,7
Магаданская область;0,2;0,3;0,2;0,4;0,4;0,3;0,1
Сахалинская область;0,6;0,1;10,1;8,2;5,0;6,7;11,6
Еврейская автономная область;0,3;-;3,6;1,9;0,2;0,3;0,2
Чукотский автономный округ;1,5;-;0,1;0,1;-;0,0;1,0
?????;;;;;;;
1) 2014, 2015 гг. – без учета данных по Республике Крым и г. Севастополю. ;;;;;;;
