Кабардино-Балкарская Республика;114,4;99,6;101,1;117,8;105,5;102,2;88,3;96,2;101,2;;;;;
Карачаево-Черкесская Республика;110,8;99,7;99,8;119,8;107,4;103,1;89,0;97,7;101,5;;;;;
Республика Северная Осетия – Алания;121,7;102,0;103,7;113,1;110,3;101,9;90,9;100,2;104,9;;;;;
Чеченская Республика;121,4;95,7;93,6;114,3;112,7;97,0;88,2;95,5;97,8;;;;;
Ставропольский край;106,1;102,7;103,5;114,0;105,2;102,4;88,9;99,1;103,8;;;;;
Приволжский федеральный округ;112,0;104,5;103,2;108,8;105,2;101,7;91,0;100,5;103,9;;;;;
Республика Башкортостан;108,5;101,8;103,0;105,2;103,4;104,0;90,9;102,3;105,0;;;;;
Республика Марий Эл;118,0;103,0;100,8;109,2;107,7;103,1;92,7;99,4;105,3;;;;;
Республика Мордовия;111,5;101,4;103,3;109,0;112,3;104,2;94,8;100,1;102,3;;;;;
Республика Татарстан;116,1;107,1;106,7;111,1;104,9;101,3;91,3;98,3;104,0;;;;;
Удмуртская Республика;111,0;100,7;101,2;108,9;107,6;104,2;92,1;103,7;105,5;;;;;
Чувашская Республика;113,5;105,3;105,2;110,8;105,6;100,0;89,6;101,5;104,5;;;;;
Пермский край;111,8;106,8;98,6;109,6;105,5;102,3;92,0;99,9;104,6;;;;;
Кировская область;110,9;102,7;99,7;110,2;105,9;100,9;92,1;99,7;104,8;;;;;
Нижегородская область ;109,0;103,6;103,5;107,4;105,2;99,8;90,0;101,2;102,6;;;;;
Оренбургская область;115,9;105,5;103,0;108,2;105,3;101,3;92,0;102,0;101,5;;;;;
Пензенская область;117,1;103,3;104,2;112,0;101,5;100,9;90,7;103,4;101,1;;;;;
Самарская область;109,9;104,3;104,4;107,5;106,3;102,4;89,9;98,8;104,6;;;;;
Саратовская область;114,1;104,3;102,9;111,3;103,3;99,1;89,4;99,1;102,4;;;;;
Ульяновская область;107,4;105,9;102,4;108,4;105,1;102,6;91,8;100,4;103,9;;;;;
Уральский          федеральный округ;107,9;104,7;102,8;107,5;103,2;100,1;91,4;98,8;102,4;;;;;
Курганская область;112,2;102,8;102,1;109,5;105,9;101,1;89,1;98,7;105,1;;;;;
Свердловская область ;111,1;105,9;102,8;107,6;102,1;99,0;89,9;98,0;103,7;;;;;
Тюменская область;105,2;102,1;103,3;107,7;101,8;100,3;91,4;98,4;101,8;;;;;
в том числе:;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;105,7;99,4;103,1;108,2;100,9;100,3;90,5;97,4;99,7;;;;;
Ямало-Ненецкий автономный округ;99,4;105,1;106,7;105,0;103,1;100,6;94,1;100,8;104,9;;;;;
Тюменская область без автономных округов;;;;;103,6;101,1;91,5;97,3;103,6;;;;;
Челябинская область;111,4;107,9;104,1;106,7;107,9;100,7;93,8;97,8;101,2;;;;;
Сибирский      федеральный округ;111,0;105,8;103,6;108,2;103,9;100,2;91,5;99,9;103,6;;;;;
Республика Алтай;111,2;102,2;101,4;110,8;106,4;101,5;88,4;103,6;102,5;;;;;
Республика Бурятия;107,7;104,6;101,3;110,0;104,9;98,6;89,4;99,5;104,7;;;;;
Республика Тыва;112,7;101,8;100,0;109,9;105,2;103,8;90,5;99,3;101,6;;;;;
Республика Хакасия;111,8;105,4;103,4;107,6;104,9;104,2;91,3;102,7;101,6;;;;;
Алтайский край;106,4;104,2;106,3;110,5;104,9;99,9;90,0;98,4;103,6;;;;;
Забайкальский край;109,5;104,3;103,0;109,6;104,5;99,7;90,1;98,6;103,0;;;;;
Красноярский край;108,8;107,7;102,6;106,1;104,0;102,0;93,6;100,8;103,9;;;;;
Иркутская область;113,7;104,9;101,3;108,4;105,3;101,3;91,3;99,8;103,5;;;;;
Кемеровская область;115,1;106,1;105,1;108,1;100,5;98,1;92,0;99,7;105,8;;;;;
Новосибирская область ;110,1;103,8;103,7;109,4;103,8;99,8;90,4;101,2;104,1;;;;;
Омская область;115,3;107,2;106,2;109,7;105,7;98,1;91,2;97,6;102,9;;;;;
Томская область;107,3;104,2;103,5;105,3;103,8;99,9;92,7;98,9;100,4;;;;;
Дальневосточный     федеральный округ;111,2;104,5;105,4;108,8;105,0;101,5;92,2;99,0;103,5;;;;;
Республика Саха (Якутия);106,2;102,1;110,7;111,9;110,0;102,3;95,6;100,2;100,3;;;;;
Камчатский край;104,3;104,7;102,2;105,7;105,1;102,4;96,2;98,7;103,8;;;;;
Приморский край;112,0;109,3;104,2;106,4;102,8;100,8;90,2;99,1;103,4;;;;;
Хабаровский край ;111,0;103,1;106,4;113,1;103,3;100,6;88,8;97,8;102,3;;;;;
Амурская область;112,7;103,8;104,6;104,7;105,8;98,5;88,0;96,0;107,4;;;;;
Магаданская область;117,9;104,9;104,0;110,4;105,1;103,1;92,8;98,9;104,7;;;;;
Сахалинская область;113,8;100,0;100,4;108,9;103,9;104,8;99,8;100,0;101,9;;;;;
Еврейская автономная область;108,9;107,9;105,5;102,8;101,2;99,6;91,5;96,8;102,6;;;;;
Чукотский автономный округ;110,2;104,7;110,8;108,1;106,5;106,7;96,3;99,9;102,8;;;;;
??????;;;;;;;;;;;;;;
1) 2015 г. – в целях обеспечения статистической сопоставимости относительные показатели по Российской Федерации и Южному федеральному округу рассчитаны без учета данных по Республике Крым и г. Севастополю.;;;;;;;;;;;;;;
