Южный        федеральный округ;51,0;3,0;1,0;2,0;2,7;2,7;5,9;3,9;3,6;;;;
Республика Адыгея;3,0;0,0;-;-;-;0,1;-;-;-;;;;
Республика Калмыкия;6,0;1,0;0,1;0,1;0,1;0,1;0,1;0,0;0,0;;;;
Республика Крым;;;;;;…;2,4;1,0;0,4;;;;
Краснодарский край;8,0;0,2;0,1;0,2;0,2;0,1;0,2;0,1;0,3;;;;
Астраханская область;10,0;-;0,1;0,4;0,3;0,3;0,4;0,3;1,3;;;;
Волгоградская область;17,0;2,0;1,0;0,5;1,6;1,4;1,4;1,2;0,9;;;;
Ростовская область;7,0;-;-;0,6;0,4;0,7;1,1;0,7;0,5;;;;
г. Севастополь;;;;;;…;0,3;0,5;0,1;;;;
Северо-Кавказский    федеральный округ;38,0;1,0;1,0;0,8;1,7;2,3;1,6;0,9;1,8;;;;
Республика Дагестан;10,0;0,1;0,1;-;0,9;1,6;0,9;0,4;0,9;;;;
Республика Ингушетия;-;-;-;-;0,4;-;-;-;0,4;;;; 
Кабардино-Балкарская Республика;5,0;-;-;0,3;0,3;0,2;0,2;0,1;-;;;;
Карачаево-Черкесская Республика;7,0;0,5;0,0;-;-;-;-;-;-;;;;
Республика Северная Осетия – Алания;5,0;1,0;0,0;0,5;0,0;0,5;0,5;0,1;0,5;;;;
Чеченская Республика;…;-;-;-;-;-;-;0,1;-;;;;
Ставропольский край;11,0;-;0,4;-;0,1;0,0;-;0,1;0,0;;;;
Приволжский   федеральный округ;251,0;39,0;30,0;17,0;13,6;7,6;8,4;10,7;5,3;;;;
Республика Башкортостан;28,0;5,0;6,0;2,0;0,3;0,1;0,1;0,1;0,1;;;;
Республика Марий Эл;8,0;1,0;0,3;1,0;0,2;0,1;0,3;0,5;0,6;;;;
Республика Мордовия;16,0;0,2;0,1;0,2;0,1;0,0;-;0,4;-;;;;
Республика Татарстан;5,0;3,0;4,0;2,0;4,7;1,0;2,0;0,9;0,2;;;;
Удмуртская Республика;23,0;7,0;3,0;0,7;1,5;1,0;1,6;0,5;0,5;;;;
Чувашская Республика;12,0;5,0;4,0;1,0;0,2;0,7;0,4;1,2;0,2;;;;
Пермский край;20,0;5,0;3,0;3,0;1,9;0,8;0,1;1,0;0,7;;;;
Кировская область;29,0;5,0;3,0;2,0;1,2;1,0;0,7;0,6;0,4;;;;
Нижегородская область;19,0;5,0;3,0;1,0;1,4;0,5;0,3;1,9;0,4;;;;
Оренбургская область;30,0;0,4;0,5;1,0;0,6;1,1;0,9;0,9;0,3;;;;
Пензенская область;13,0;1,0;0,4;0,1;0,2;0,2;0,3;0,2;0,1;;;;
Самарская область;18,0;1,0;1,0;0,4;0,5;0,5;0,8;1,2;1,1;;;;
Саратовская область;4,0;1,0;1,0;2,0;0,7;0,5;1,1;1,1;0,8;;;;
Ульяновская область;26,0;0,1;1,0;0,3;0,1;0,2;0,2;0,2;0,1;;;;
Уральский      федеральный округ;32,0;1,0;1,0;0,7;0,8;0,5;1,5;0,8;1,1;;;;
Курганская область;10,0;0,1;0,1;0,1;0,1;0,1;-;0,1;-;;;;
Свердловская область;8,0;0,1;0,2;0,1;0,3;-;0,3;0,1;0,9;;;;
Тюменская область;7,0;-;-;-;-;-;0,9;0,4;0,2;;;;
в том числе:;;;;;;;;;;;;;
Ханты-Мансийский автономный   округ – Югра;3,0;-;-;-;-;-;0,3;0,4;-;;;;
Ямало-Ненецкий автономный округ;1,0;-;-;-;-;-;0,5;-;0,2;;;;
Тюменская область    без автономных округов;3,0;-;-;-;-;-;0,1;-;-;;;;
Челябинская область;8,0;1,0;0,2;0,5;0,4;0,4;0,4;0,2;0,0;;;;
Сибирский        федеральный округ;184,0;23,0;15,0;15,0;15,2;13,2;19,9;14,9;8,5;;;;
Республика Алтай;1,0;0,3;0,1;0,1;0,1;0,2;-;-;-;;;;
Республика Бурятия;12,0;1,0;1,0;0,6;0,9;2,0;2,5;1,9;1,4;;;;
Республика Тыва;6,0;1,0;2,0;1,0;0,6;0,6;0,8;0,1;0,3;;;;
Республика Хакасия;1,0;0,5;1,0;0,6;0,3;0,2;0,5;0,0;0,2;;;;
Алтайский край;46,0;1,0;1,0;2,0;1,6;1,1;1,1;0,5;0,3;;;;
Забайкальский край;18,0;3,0;2,0;1,0;1,5;0,5;1,1;1,5;0,6;;;;
Красноярский край;17,0;3,0;2,0;3,0;1,0;2,2;2,0;1,9;1,3;;;;
Иркутская область;12,0;3,0;2,0;2,0;1,7;2,0;5,1;1,8;0,2;;;;
Кемеровская область;4,0;3,0;0,1;3,0;3,8;1,0;1,7;2,8;2,8;;;;
Новосибирская область;39,0;2,0;3,0;2,0;2,5;1,8;3,7;3,0;0,8;;;;
Омская область;22,0;2,0;0,3;0,2;0,3;0,4;0,4;0,7;0,2;;;;
Томская область;6,0;2,0;1,0;0,2;0,8;1,3;1,0;0,7;0,4;;;;
Дальневосточный    федеральный округ;66,0;6,0;4,0;2,0;3,4;4,3;4,6;5,8;5,5;;;;
Республика Саха (Якутия);1,0;-;0,2;0,1;0,2;0,3;0,3;0,5;0,3;;;;
Камчатский край;10,0;1,0;0,1;0,4;0,8;0,0;0,7;0,2;0,1;;;;
Приморский край;14,0;0,3;0,4;0,5;0,4;0,3;2,7;3,0;1,9;;;;
Хабаровский край;20,0;3,0;2,0;1,0;1,6;2,7;0,1;1,1;3,0;;;;
Амурская область;7,0;0,3;0,1;0,1;0,1;-;0,1;0,8;0,2;;;;
Магаданская область;5,0;1,0;1,0;0,0;0,3;0,3;0,3;0,1;0,0;;;;
Сахалинская область;6,0;0,3;0,1;0,1;0,0;0,6;0,1;0,1;0,1;;;;
Еврейская автономная область;1,0;0,1;0,1;0,2;0,0;0,1;0,3;0,0;-;;;;
Чукотский автономный округ;2,0;0,0;-;-;-;-;-;-;-;;;;
