Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
ЖИВОТНОВОДСТВО;;;;;;;;;;;;;;;;;;;
14.28.  ПРОИЗВОДСТВО СКОТА И ПТИЦЫ НА УБОЙ (в убойном весе)1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Курганская область;57,9;53,7;50,9;50,4;45,6;40,0;40,1;41,2;42,1;43,5;43,8;43,6;44,3;45,6;49,1;44,4;44,2;45,3;47,2
Свердловская область ;116,7;116,1;118,0;129,7;130,9;122,3;123,4;126,0;132,9;137,0;154,3;159,8;161,3;178,9;185,8;191,1;194,6;193,8;197,6
Тюменская область;86,0;88,5;94,5;92,9;93,6;89,8;95,4;102,8;104,7;107,4;112,5;116,4;120,9;123,5;123,0;119,8;120,8;120,8;131,2
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;4,5;4,3;4,5;4,5;3,9;3,9;4,0;4,9;5,4;5,6;6,0;7,3;9,4;10,4;10,9;12,0;13,5;13,1;13,0
Ямало-Ненецкий автономный округ;3,2;3,0;2,8;2,9;2,8;2,7;3,0;3,4;4,1;4,7;4,8;5,3;5,6;5,4;5,0;5,2;5,2;5,6;5,3
Тюменская область    без автономных округов;78,3;81,2;87,2;85,5;86,9;83,2;88,4;94,5;95,2;97,1;101,7;103,7;105,8;107,7;107,1;102,6;102,2;102,0;112,9
Челябинская область;84,5;101,3;109,2;110,2;117,4;118,6;116,7;148,7;180,0;198,0;208,8;228,4;259,0;289,8;335,1;352,2;369,4;371,5;381,7
Сибирский       федеральный округ;670,0;675,9;741,6;808,5;814,4;758,3;759,0;812,8;870,4;912,2;950,2;982,7;1025,8;1029,2;1010,1;1002,6;1011,3;1012,0;1032,3
Республика Алтай;11,9;12,3;13,2;14,5;17,7;17,2;17,5;18,8;20,5;21,9;22,7;22,8;25,1;26,2;26,2;26,7;26,6;24,9;26,0
Республика Тыва;12,3;13,2;12,3;11,5;13,8;14,6;11,2;10,2;9,9;11,0;11,6;11,3;11,6;11,7;11,7;11,3;12,8;12,6;12,9
Республика Хакасия;22,3;21,3;21,8;24,4;25,6;27,1;28,1;30,5;30,7;31,3;31,7;32,2;32,2;32,1;29,1;24,2;23,9;23,6;23,0
Алтайский край;118,2;120,7;133,4;170,7;169,4;140,0;141,8;153,6;156,7;175,6;188,7;202,7;214,8;215,3;215,3;208,5;196,4;185,4;192,4
Красноярский край;99,8;100,9;103,8;118,4;120,8;121,2;125,7;123,7;129,8;127,8;134,7;134,4;140,1;134,5;113,6;108,3;125,9;134,3;134,4
Иркутская область;73,7;73,9;75,9;80,5;75,5;78,6;76,0;77,9;83,0;85,4;88,4;93,1;97,2;97,6;99,6;103,2;102,9;104,0;105,5
Кемеровская область;55,1;52,5;55,1;59,5;58,7;56,6;57,5;67,2;69,3;74,3;79,4;81,9;84,3;85,5;84,4;88,6;90,2;90,1;90,7
Новосибирская область ;108,6;110,9;134,9;133,2;133,8;119,5;111,9;120,1;133,0;140,2;140,1;152,7;155,0;151,7;161,9;161,1;165,2;166,8;166,9
Омская область;133,2;133,7;151,6;157,5;158,4;147,5;151,3;163,7;176,9;181,4;182,6;182,4;187,9;188,0;179,7;176,9;182,1;173,8;167,3
Томская область;34,9;36,5;39,6;38,3;40,7;36,0;38,0;47,2;60,6;63,4;70,3;69,1;77,7;86,7;88,6;93,7;85,5;96,5;113,1
Дальневосточный      федеральный округ;164,0;157,2;156,7;164,0;164,5;165,3;168,0;170,8;181,5;189,8;197,1;204,5;207,0;215,0;225,5;216,7;217,9;226,5;216,9
Республика Бурятия;36,2;35,2;33,9;35,7;30,3;30,7;28,1;28,2;28,4;27,6;27,2;27,5;28,6;31,7;42,9;41,1;38,8;40,2;36,8
Республика Саха (Якутия);19,0;20,7;23,7;23,1;24,0;24,3;24,8;22,8;22,3;23,7;25,2;23,7;24,5;24,6;22,4;22,2;22,1;22,4;21,3
Забайкальский край;44,7;36,8;35,3;37,7;36,9;37,5;39,5;40,8;42,4;42,1;45,1;48,2;49,2;48,3;50,7;50,6;52,1;52,4;49,4
Камчатский  край;2,9;2,8;2,6;2,8;2,8;2,7;2,6;2,8;2,4;2,2;2,3;2,2;2,2;3,1;3,1;3,3;3,3;4,2;4,7
Приморский край;18,4;16,7;16,5;18,0;22,7;23,6;25,7;29,3;32,5;32,6;34,7;37,2;39,8;36,3;36,2;33,7;36,4;48,1;41,8
Хабаровский край;13,8;15,7;16,2;16,1;15,6;15,5;15,9;14,9;18,5;21,9;22,5;22,6;22,4;22,2;21,7;17,2;17,5;12,0;10,0
Амурская область;22,6;22,9;22,7;24,6;26,2;25,8;26,1;25,5;27,4;32,0;32,1;35,2;32,2;41,6;41,5;41,8;40,8;39,1;42,3
Магаданская область;0,5;0,5;0,4;0,4;0,5;0,3;0,3;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,6;0,7;0,7;0,7
Сахалинская область;2,5;2,6;2,4;2,6;2,4;2,1;1,9;1,9;2,4;2,5;2,6;2,8;3,0;2,9;2,9;3,2;4,0;5,5;8,1
Еврейская автономная область;3,0;2,9;2,7;2,8;2,8;2,5;2,5;2,8;3,2;3,4;3,5;3,4;3,4;3,1;2,5;2,0;1,6;1,3;1,4
Чукотский автономный округ;0,4;0,4;0,3;0,2;0,3;0,3;0,6;1,1;1,3;1,2;1,3;1,1;1,3;0,8;1,2;0,9;0,7;0,6;0,5
_____;;;;;;;;;;;;;;;;;;;
1)  2007-2017 гг. - данные  приведены с учетом итогов Всероссийской сельскохозяйственной переписи 2016 года.;;;;;;;;;;;;;;;;;;;
2) До 2012 г. - включая г. Москва.;;;;;;;;;;;;;;;;;;;
3) По городу федерального значения Москве и Московской области данные приводятся с учетом изменения их границы с 1 июля 2012 г. в соответствии с постановлением Совета Федерации Федерального Собрания Российской Федерации от 27 декабря 2011 г. № 560-СФ.;;;;;;;;;;;;;;;;;;;
4) Включая г. Санкт-Петербург.;;;;;;;;;;;;;;;;;;;
