Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.9. ПОСТУПЛЕНИЕ ПАТЕНТНЫХ ЗАЯВОК И ВЫДАЧА ПАТЕНТОВ В РОССИИ;;;;;;;;;;;;;;;;;;;
19.9.2. Подано патентных заявок на полезные модели1);;;;;;;;;;;;;;;;;;;
(единиц);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
г. Севастополь;;;;;;;;;;;;;;;5;24;35;21;23
Северо-Кавказский федеральный округ;30;144;51;55;90;113;107;119;137;118;122;167;157;209;175;157;132;135;118
Республика Дагестан;6;3;13;19;19;38;11;25;28;36;28;37;43;24;14;14;19;28;22
Республика Ингушетия;-;11;-;-;1;-;-;-;1;-;1;1;-;-;-;2;1;-;1
Кабардино-Балкарская Республика;-;1;1;3;2;3;14;3;6;6;7;4;7;11;19;17;21;13;13
Карачаево-Черкесская Республика;-;-;-;-;2;3;4;4;8;5;5;11;12;10;9;4;4;6;7
Республика Северная Осетия-Алания;1;8;5;8;7;10;11;10;23;10;13;17;15;78;54;41;19;20;12
Чеченская Республика ;-;83;-;1;-;-;1;-;-;3;5;2;6;11;10;13;9;10;5
Ставропольский край;23;38;32;24;59;59;66;77;71;58;63;95;74;75;69;66;59;58;58
Приволжский федеральный округ;974;1297;1456;1557;1922;2168;2298;2214;2311;2276;2496;2612;2926;2941;2771;2243;2064;2027;1838
Республика Башкортостан;78;92;117;100;86;120;154;177;194;165;208;193;236;267;261;216;195;194;147
Республика Марий Эл;13;5;7;24;18;19;17;15;26;36;66;37;66;67;46;47;45;56;40
Республика Мордовия;2;1;7;9;21;34;29;32;54;64;71;67;36;46;43;32;33;24;42
Республика Татарстан;143;170;201;281;316;410;539;467;394;370;401;529;656;635;765;477;446;399;451
Удмуртская Республика;57;71;65;57;84;79;71;89;77;103;150;116;132;158;133;123;96;111;89
Чувашская Республика;46;48;61;59;58;59;58;61;82;108;122;96;84;89;56;96;70;54;38
Пермский край;75;100;122;136;197;193;189;174;199;186;198;198;233;264;175;131;143;160;133
Кировская область;38;62;59;63;84;68;36;48;49;57;97;64;91;90;94;71;76;69;75
Нижегородская область;176;211;243;222;276;270;235;236;287;286;306;324;332;333;252;246;195;219;165
Оренбургская область;32;33;46;35;48;66;47;58;52;51;50;41;51;43;37;29;22;35;17
Пензенская область;19;25;28;22;29;24;23;74;71;95;111;103;69;71;62;57;58;51;35
Самарская область;151;263;309;337;434;521;474;458;451;389;394;448;485;459;419;381;333;307;265
Саратовская область;96;99;107;149;167;178;210;204;192;176;161;209;209;230;231;165;150;166;138
Ульяновская область;48;117;84;63;104;127;216;121;183;190;161;187;246;189;197;172;202;182;203
Уральский         федеральный округ;410;512;633;690;828;951;926;906;1020;942;963;1032;1070;1042;1042;878;776;713;637
Курганская область;17;31;28;28;28;47;39;43;50;37;43;84;84;81;37;42;32;58;28
Свердловская область;172;199;241;246;328;357;361;320;393;341;402;415;423;414;443;371;373;303;320
Тюменская область;64;99;103;146;137;129;172;141;150;157;120;144;165;170;196;187;138;134;103
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;7;26;19;22;22;21;20;23;20;27;31;38;29;40;38;41;29;18;21
Ямало-Ненецкий автономный округ;-;11;28;15;11;10;26;14;23;11;20;8;23;15;21;18;12;15;14
Тюменская область без автономных округов;57;62;56;109;104;98;126;104;107;119;69;98;113;115;137;128;97;101;68
Челябинская область;157;183;261;270;335;418;354;402;427;407;398;389;398;377;366;278;233;218;186
Сибирский           федеральный округ;380;501;558;608;779;788;828;816;947;962;1124;1060;1084;1084;1175;1031;901;816;854
Республика Алтай;-;-;-;-;1;1;-;1;-;5;3;1;3;4;5;2;-;4;1
Республика Тыва;-;-;-;1;-;5;1;-;1;1;-;3;2;2;-;-;-;-;1
Республика Хакасия;1;-;-;-;-;-;-;-;2;2;2;2;5;7;7;12;6;2;7
Алтайский край;46;70;77;70;102;93;65;67;74;58;89;83;101;96;94;94;104;99;84
Красноярский край;43;118;61;73;100;101;134;129;156;114;146;176;175;155;131;155;151;142;157
Иркутская область;13;39;32;16;30;37;57;59;70;102;103;79;79;86;109;81;97;71;46
Кемеровская область;79;26;106;91;85;105;121;90;119;102;124;105;109;110;134;109;84;68;73
Новосибирская область;76;110;122;154;233;172;184;160;194;224;251;234;256;253;295;279;176;211;227
Омская область;76;87;100;127;116;147;112;128;142;168;199;184;165;176;210;138;153;115;143
Томская область;46;51;60;76;112;127;154;182;189;186;207;193;189;195;190;161;130;104;115
Дальневосточный федеральный округ;67;83;85;103;104;141;134;160;171;174;221;264;288;271;261;310;263;187;177
Республика Бурятия;5;2;3;6;9;5;11;12;25;19;12;15;16;18;11;16;17;7;5
Республика Саха (Якутия);7;8;8;3;3;3;6;8;9;10;12;34;27;49;33;33;36;32;38
Забайкальский край;2;7;3;1;-;1;-;-;4;15;10;5;8;8;6;8;5;8;8
Камчатский край;-;1;6;1;2;3;4;3;1;4;1;4;11;12;11;3;10;3;4
Приморский край;39;50;35;49;54;53;65;78;84;75;111;98;110;75;94;71;63;54;52
Хабаровский край;8;15;29;39;33;65;42;47;45;47;66;88;101;86;81;112;67;49;40
Амурская область;1;-;-;3;1;1;1;4;-;3;6;13;8;19;20;48;57;24;24
Магаданская область;5;-;1;1;1;-;-;3;-;1;1;3;5;3;4;12;1;5;2
Сахалинская область;…;-;-;-;1;10;4;5;3;-;2;4;-;1;1;6;7;5;4
Еврейская автономная область;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;-;-
Чукотский автономный округ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
_____;;;;;;;;;;;;;;;;;;;
1) По данным Роспатента.;;;;;;;;;;;;;;;;;;;
