Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;;;;;;;;;;;
17.5.  ГРУЗООБОРОТ АВТОМОБИЛЬНОГО ТРАНСПОРТА ОРГАНИЗАЦИЙ ВСЕХ ВИДОВ ДЕЯТЕЛЬНОСТИ1);;;;;;;;;;;;;;;;;;;
(миллионов тонно-километров);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Коми;1133;1402;1314;1186;1363;1249;1236;1258;1382;1429;1415;1337;1529;1373;1209;1214;1151;1143;1138
Архангельская область;1147;1256;1461;1676;1410;1455;1912;1874;2075;2011;3056;3348;3615;4225;3503;2974;2174;2295;1543
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий   автономный округ;16;19;51;47;37;69;153;138;138;112;229;199;130;76;34;49;27;77;31
Архангельская область без автономного округа;1131;1237;1410;1629;1373;1386;1759;1736;1936;1900;2827;3149;3485;4149;3469;2925;2147;2218;1513
Вологодская область;2765;1813;1331;1764;1859;1812;1695;1418;1646;1160;1716;1807;1928;1741;1785;1444;1499;1806;1698
Калининградская область;279;358;441;373;657;718;586;569;1219;1216;1377;1574;2800;2535;2363;2236;2113;1760;1878
Ленинградская область;1272;1197;891;1204;1346;1585;2250;2829;1791;2034;1892;2295;3130;2200;2590;3058;2697;3664;3652
Мурманская область;472;413;379;419;511;783;418;450;325;274;377;400;412;620;472;477;395;423;391
Новгородская область;1046;753;632;690;608;932;667;684;753;678;794;1086;1343;1432;1579;1555;1610;1990;2293
Псковская область;1847;450;547;583;553;645;718;597;635;644;879;991;1027;831;847;1144;1194;1252;1131
г. Санкт-Петербург2);1899;1700;1457;1731;3142;3570;3190;3344;5089;3754;5652;7763;20735;3025;3474;4512;3364;3072;4006
Южный           федеральный округ;10037;8948;8965;11091;11121;11640;12921;12566;13096;12347;13418;13618;14983;16014;16615;15837;16616;16817;18543
Республика Адыгея;343;517;375;497;1198;532;1937;472;294;191;262;299;312;284;363;528;439;378;414
Республика Калмыкия;275;277;273;190;172;148;143;141;204;180;94;88;88;87;79;73;56;60;97
Республика Крым;;;;;;;;;;;;;;;250;386;458;924;1100
Краснодарский край;4478;3493;4098;5255;4516;5697;6526;7273;7193;6755;7535;7411;7872;7524;7013;6541;7547;7421;8341
Астраханская область;331;619;490;720;625;454;415;428;366;370;325;378;344;337;450;371;398;318;319
Волгоградская область;1147;932;885;1137;1289;1201;1147;1366;1443;1207;1173;1419;1497;1923;2052;1971;1991;2170;2229
Ростовская область;3463;3110;2844;3292;3321;3608;2753;2886;3596;3644;4029;4023;4870;5859;6321;5923;5699;5521;5995
г. Севастополь;;;;;;;;;;;;;;;87;44;28;25;49
Северо-Кавказский федеральный округ;2698;3162;2795;4456;4157;4244;6811;5292;10651;5407;4327;4048;4182;3867;4194;4176;3379;3368;3671
Республика Дагестан;810;686;582;1154;1254;659;491;1158;596;678;454;471;515;451;537;427;273;482;511
Республика Ингушетия;47;…;12;172;23;14;31;77;56;47;33;38;22;10;16;40;10;11;29
Кабардино-Балкарская  Республика;236;184;196;141;139;116;150;155;160;116;139;124;89;62;52;52;59;76;62
Карачаево-Черкесская   Республика;134;154;161;171;171;168;195;210;198;177;198;230;350;351;571;533;429;455;533
Республика Северная Осетия – Алания;168;646;113;91;217;147;238;217;122;115;181;161;170;127;137;131;113;98;72
Чеченская Республика;…;…;…;774;714;1474;1831;1867;8023;2688;1872;1357;937;937;832;780;670;363;354
Ставропольский край;1303;1492;1731;1954;1639;1665;3874;1608;1496;1586;1451;1667;2097;1929;2049;2213;1825;1884;2110
Приволжский федеральный округ;26359;24187;22487;30252;33425;29668;33531;31406;32150;27586;28494;30819;33933;32019;31244;33599;33829;37328;40230
Республика Башкортостан;3419;3124;2555;3442;3050;3256;3067;3103;3289;2687;2649;2876;3431;3609;3443;2871;2816;2897;2875
Республика Марий Эл;566;467;458;528;547;733;517;443;399;417;369;526;787;651;674;668;540;578;654
Республика Мордовия;670;677;741;1119;5020;1877;2367;997;730;845;787;1232;2353;1667;1357;2855;2379;5068;7221
Республика Татарстан;4412;4100;3811;4577;4116;4261;5455;4694;5215;4391;5053;5158;5301;5361;5098;5899;6394;6206;6348
Удмуртская Республика;1296;1021;931;2778;1911;1951;1575;1415;1238;989;781;760;1094;1707;1764;1735;2164;1885;1808
Чувашская Республика;627;651;702;1153;853;708;711;779;731;629;644;675;902;857;906;1053;958;960;1017
Пермский край;4603;4035;3752;3348;6123;4527;6070;6115;4043;3310;3256;3008;3273;3073;2857;2692;2684;3064;3405
Кировская область;1544;1623;1657;3549;1995;2356;1833;1738;1919;1597;1576;1625;1742;1409;1374;1301;1372;1509;1712
Нижегородская область;2091;1975;1891;2476;2287;2250;2022;2071;2147;1859;1909;2531;2430;2547;2398;2885;2872;3193;3691
Оренбургская область;2099;1637;1129;1290;1164;1267;1114;1259;1352;1082;1172;1306;1358;1184;1376;1401;1486;2070;2099
Пензенская область;436;549;585;529;532;598;695;770;1020;1001;976;1109;1387;1685;1806;1778;2377;2535;2639
Самарская область;2549;2221;2095;2541;3342;3393;4467;4937;6777;5396;5596;5794;5392;3939;3912;4442;3667;3624;3210
Саратовская область;975;1167;1193;1794;1447;1259;2240;1655;1817;1886;2095;2166;2344;2203;2146;2207;2220;2592;2483
Ульяновская область;1072;940;987;1128;1037;1231;1398;1430;1472;1496;1631;2054;2138;2127;2133;1812;1901;1147;1068
Уральский        федеральный округ;9930;11474;11611;14432;14501;12835;12325;14945;14276;15344;15515;23441;25955;20624;26743;22650;21592;20870;22340
Курганская область;704;784;993;461;873;478;589;463;490;524;465;508;611;638;732;738;748;737;807
Свердловская область;2335;2118;2174;2457;2482;2507;2579;2764;3426;2867;3148;5139;5568;5343;6201;5799;5735;5822;6697
Тюменская область;4620;6306;6450;7267;7122;6675;6550;7814;7919;10055;9640;14773;15976;10664;16498;12514;11176;10493;9001
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;2695;4091;3233;3958;3827;3623;3288;4341;4718;4767;5465;7614;9605;5750;10510;6031;5119;4476;4161
Ямало-Ненецкий     автономный округ;1008;1128;1395;1718;1668;1206;1508;1472;1761;2630;2122;2334;3159;2346;2762;2144;1751;1611;1346
Тюменская область      без автономных округов;917;1087;1822;1591;1627;1846;1754;2001;1440;2658;2053;4826;3212;2568;3226;4339;4306;4405;3494
Челябинская область;2271;2266;1994;4247;4024;3175;2607;3904;2441;1897;2262;3021;3800;3979;3312;3599;3932;3818;5835
Сибирский          федеральный округ;12885;12643;12510;12930;12732;12615;11285;10944;10926;12025;15032;17464;16627;16834;18000;15841;15009;15820;17241
Республика Алтай;148;130;145;93;142;126;111;103;99;76;85;105;77;60;140;94;108;134;156
Республика Тыва;164;174;186;172;223;184;335;214;235;260;271;322;293;258;294;235;195;182;241
Республика Хакасия;621;447;375;508;314;364;207;228;302;278;359;411;387;1679;1729;482;393;298;285
Алтайский край;1434;1579;1653;1646;1382;1151;998;1101;1139;1212;1421;1699;1645;1397;1577;1530;1395;1844;2110
Красноярский край;1898;1884;1488;1462;1535;1649;1724;1995;2186;2199;2780;2848;3186;3447;4441;3238;2704;3077;3021
Иркутская область;2111;2521;2587;3311;3614;2674;2240;2244;2365;2803;2554;3533;3018;2267;2248;2511;2703;2381;2422
Кемеровская область;2868;2745;2770;1564;1513;1461;1671;1134;1116;994;1128;1261;1395;1431;1333;1382;1358;1237;1169
Новосибирская область;1856;1391;1447;1851;1626;2285;1276;1731;1777;1231;1339;1443;1725;1881;1921;1875;2337;2314;3186
Омская область;857;813;878;953;938;1195;1037;1084;824;631;689;845;812;1294;1675;1554;1394;1555;1737
Томская область;928;959;981;1371;1444;1526;1686;1110;882;2341;4407;4997;4088;3120;2642;2940;2421;2798;2914
Дальневосточный федеральный округ;5803;6007;6476;6783;6869;6435;6523;6357;6288;5822;6608;6433;7203;7014;7280;7344;7378;6945;6623
Республика Бурятия;296;513;567;430;345;322;277;305;346;281;275;293;346;410;460;582;470;494;572
Республика Саха (Якутия);1603;1602;2139;1968;2389;1715;1212;1359;1167;1025;1096;1516;1710;1517;1668;1842;2020;1908;1934
Забайкальский край;411;682;744;540;422;647;587;673;552;572;747;806;877;813;834;736;570;743;715
Камчатский край;97;88;85;118;161;100;162;206;335;273;394;79;87;41;40;29;28;47;38
Приморский край;951;1000;934;1345;1297;1245;1079;1195;1234;1039;1174;1215;1253;1375;1264;1097;1249;1201;1130
Хабаровский край;827;971;853;1009;987;965;1787;1206;1253;952;934;944;1144;1135;1100;1206;1127;975;884
Амурская область;518;425;535;699;487;659;764;729;757;659;983;541;632;518;525;585;690;645;608
Магаданская область;578;292;263;165;201;219;193;181;137;274;276;292;229;210;219;242;303;264;263
Сахалинская область;401;331;206;270;302;319;295;305;261;240;208;215;389;438;462;339;300;403;362
Еврейская автономная область;91;71;67;133;124;113;116;158;225;477;489;506;510;524;461;344;221;217;89
Чукотский автономный округ;30;32;83;108;154;130;51;40;21;30;33;25;25;32;248;342;400;48;29
?????;;;;;;;;;;;;;;;;;;;
"1) По Российской Федерации - по  юридическим лицам (включая оценку деятельности субъектов малого предпринимательства) и индивидуальным предпринимателям; по субъектам Российской Федерации - по юридическим лицам (без оценки деятельности субъектов малого предпринимательства) и индивидуальным предпринимателям.";;;;;;;;;;;;;;;;;;;
2 ) 2012 г. - по месту регистрации юридического лица.;;;;;;;;;;;;;;;;;;;
