Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;;;;;;;;;;;
17.7. ПАССАЖИРООБОРОТ АВТОБУСОВ ОБЩЕГО ПОЛЬЗОВАНИЯ1);;;;;;;;;;;;;;;;;;;
 (миллионов пассажиро-километров);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Приволжский федеральный округ;46475;45765;44907;41837;44277;34298;33546;38126;38949;34790;35442;35581;35124;31913;31489;32478;31023;29888;30279
Республика Башкортостан;4063;4168;4456;4345;4832;4711;5218;5471;5612;4577;4437;4101;3784;3717;4164;4819;4594;4161;3982
Республика Марий Эл;1647;1644;1655;1465;1276;698;660;763;710;636;576;568;458;440;259;184;148;117;127
Республика Мордовия;607;651;685;702;751;559;568;686;662;642;769;861;685;683;547;505;528;498;575
Республика Татарстан;6137;6318;6112;5873;7135;3857;3863;4189;4405;3875;4131;4030;3683;2923;3023;3059;2878;2710;2572
Удмуртская Республика;1776;1782;1893;1644;1681;1347;1538;1487;1456;1222;1266;1366;1414;1489;1385;1651;1373;1081;1180
Чувашская Республика;3180;3236;3522;3211;3331;2883;1821;1940;1844;1575;1632;1598;1453;1411;1282;1301;1131;873;727
Пермский край;4394;4680;5889;4458;4337;3883;4176;5377;4858;3833;4418;4753;5831;5021;4228;4408;4022;4313;4071
Кировская область;2014;2059;2036;1959;1641;998;1055;1102;1191;1102;1030;1026;977;880;895;880;858;814;786
Нижегородская область;8222;8587;6981;6916;8375;5252;4811;5482;5913;5741;5708;5573;5501;4021;4524;4715;4341;4271;4135
Оренбургская область;2391;2541;2495;2528;2561;2405;2548;3127;3216;2950;2777;2742;2581;2424;2557;2631;2472;2048;1957
Пензенская область;1462;1395;1106;1138;949;1620;1483;1532;1712;1800;1674;1706;1389;1391;1448;1518;1469;1555;1621
Самарская область;5222;5220;4949;4276;4081;2483;1823;1941;1904;1571;1361;1476;2595;2240;1842;2033;2604;2733;3544
Саратовская область;3641;2036;2134;2212;2334;2542;2894;3541;3790;3775;4007;4078;2856;3673;3755;3193;3095;3278;3561
Ульяновская область;1719;1448;993;1110;991;1061;1087;1485;1675;1491;1656;1703;1915;1598;1580;1582;1510;1435;1441
Уральский      федеральный округ;16174;15535;15353;14656;14791;13761;12980;14421;14008;11977;12008;11771;11138;10454;8856;9747;8976;8275;8606
Курганская область;1801;1418;1101;1058;1068;763;730;769;889;769;718;698;669;656;570;537;506;480;463
Свердловская область;5164;5138;5221;5325;5370;4757;4537;4577;4795;3656;3635;3210;3177;3302;2955;3048;3044;2903;3006
Тюменская область;4637;4404;5068;4631;4951;5447;5212;5230;5120;4948;4996;4746;4478;3733;3149;3066;3109;3292;3554
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский     автономный округ - Югра;2136;2198;2786;2284;2494;2536;2411;2384;2445;2609;2633;1786;2019;1602;1281;1166;1208;1334;1533
Ямало-Ненецкий      автономный округ;391;279;324;343;330;738;687;714;768;655;646;796;805;639;365;400;333;251;206
Тюменская область     без автономных округов;2110;1927;1958;2004;2126;2173;2113;2132;1907;1684;1717;2164;1654;1492;1503;1501;1568;1707;1814
Челябинская область;4573;4576;3964;3643;3402;2794;2501;3846;3203;2604;2659;3119;2813;2763;2182;3095;2316;1600;1583
Сибирский      федеральный округ;17950;17928;18018;17443;16921;16286;16968;20468;21289;20006;19833;19672;18177;15124;16716;16251;16279;16340;15521
Республика Алтай;95;106;110;112;108;88;86;93;96;86;105;106;74;53;138;130;127;93;94
Республика Тыва;261;280;321;446;476;533;627;652;666;656;657;649;658;654;676;705;657;643;687
Республика Хакасия;442;380;282;316;289;313;347;418;428;365;409;394;353;323;415;371;346;372;367
Алтайский край;1308;1316;1436;1355;1624;1325;1465;1875;2009;1936;1959;2105;1994;1838;1799;1807;1784;1803;1808
Красноярский край;3155;3166;3407;3364;3270;3072;2664;3432;4020;3812;3968;3958;2583;2443;3281;3035;2984;2792;2563
Иркутская область;2063;1897;1790;1477;1356;1770;1843;2022;2024;1878;2029;2116;2071;2064;1779;1696;1818;2156;1902
Кемеровская область;5170;5203;5164;4948;4605;4508;4889;4765;4787;4755;4642;4554;4257;4119;4014;3796;3514;3450;3200
Новосибирская область;2367;2296;2197;1969;1758;1133;1081;3180;3242;3067;3057;3031;3476;1319;1981;2274;2659;3107;3142
Омская область;1706;1884;1824;1830;1764;1708;2149;2444;2426;2059;1780;1580;1605;1331;1709;1632;1448;1270;1207
Томская область;1384;1400;1487;1625;1671;1836;1816;1587;1592;1392;1227;1179;1107;982;924;805;942;655;551
Дальневосточный      федеральный округ;5956;5961;5987;6208;6097;5326;5797;6430;6288;6370;6461;6308;6327;6322;6485;6204;6234;6503;6010
Республика Бурятия;177;277;267;282;309;305;308;441;513;746;715;733;715;1073;1690;1784;1791;1729;1672
Республика Саха (Якутия);553;538;506;542;524;333;463;448;430;539;448;450;450;473;456;473;494;490;468
Забайкальский край;338;388;491;485;603;770;812;796;833;798;808;845;852;764;843;669;768;719;650
Камчатский край;369;359;320;276;330;222;317;341;312;344;348;374;413;434;423;396;422;410;368
Приморский край;1735;1560;1375;1485;1574;1196;1283;1623;1618;1413;1416;1294;1347;1229;1066;998;813;1052;943
Хабаровский край;1664;1594;1743;1775;1472;1530;1769;1791;1583;1539;1709;1620;1575;1395;1260;1149;1155;1290;1119
Амурская область;585;619;613;626;629;531;457;456;450;414;433;443;421;388;368;350;348;357;356
Магаданская область;153;149;149;148;159;63;67;76;77;69;68;62;59;58;64;58;55;62;60
Сахалинская область;271;348;368;417;441;317;275;248;261;306;314;277;280;288;202;227;287;301;286
Еврейская автономная область;106;127;148;162;52;53;39;200;201;195;196;204;208;212;106;94;96;88;82
Чукотский автономный округ;6;3;6;9;4;6;7;11;11;7;6;6;6;7;6;6;5;6;6
________;;;;;;;;;;;;;;;;;;;
1) Данные приведены по юридическим лицам и индивидуальным предпринимателям (включая субъекты малого предпринимательства), осуществляющим перевозки пассажиров автобусами. ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
