Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.7. КАПИТАЛЬНЫЕ  ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Ульяновская область;43,9;80,8;39,0;60,1;51,4;87,1;28,7;58,0;71,2;158,6;140,0;568,9;493,1;1138,9;750,4;949,1;891,8;2541,3;800,8
Уральский        федеральный округ;134,8;288,6;337,7;609,2;714,1;916,9;973,8;1259,7;1099,6;1088,7;2332,0;3480,7;4020,2;3804,6;3777,3;4881,8;7267,7;8430,4;8423,4
Курганская область;2,2;3,7;5,5;4,0;2,5;1,1;1,8;0,7;2,9;0,1;2,9;1,4;6,2;1,2;6,5;11,5;0,3;0,3;7,2
Свердловская область;58,0;157,4;155,1;243,1;218,9;331,3;352,7;651,1;376,4;495,8;629,6;545,8;1085,8;1048,6;1769,4;1566,3;2740,1;2771,7;2655,2
Тюменская область;43,8;85,5;156,2;190,7;182,0;181,7;272,0;319,2;353,3;249,9;629,8;330,7;254,4;248,3;264,9;590,4;700,2;539,5;977,2
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский      автономный округ – Югра;-;-;13,0;33,6;70,1;71,6;54,2;52,3;45,3;39,9;46,6;79,5;93,4;47,5;17,3;23,0;18,6;36,3;54,4
Ямало-Ненецкий   автономный округ;-;-;1,3;2,5;0,3;0,6;7,0;-;-;-;0,0;0,4;1,9;3,7;0,4;17,6;0,1;2,7;10,9
Тюменская область без автономных округов;43,8;85,5;141,9;154,6;111,6;-;210,8;266,8;308,1;210,0;583,2;;159,1;197,1;247,2;549,8;681,5;500,5;911,9
Челябинская область;30,8;42,0;20,9;171,4;310,7;402,8;347,2;288,7;367,0;342,8;1069,7;2602,8;2673,7;2506,4;1736,5;2713,6;3827,1;5118,9;4783,7
Сибирский          федеральный округ;176,3;314,1;344,4;539,9;685,2;694,9;702,4;1094,4;1898,7;1533,1;1198,0;1870,0;2196,2;1769,7;2393,8;2689,5;3087,7;2575,9;2301,4
Республика Алтай   ;0,0;0,5;0,3;0,4;0,4;0,6;0,6;0,1;1,0;0,5;2,7;0,7;0,7;0,4;0,4;-;-;0,2;0,3
Республика Тыва;-;0,8;0,5;0,8;3,3;1,1;0,8;1,9;2,7;3,4;0,2;1,7;1,4;1,3;-;-;-;-;1,3
Республика Хакасия;-;-;0,3;0,1;-;0,2;1,4;0,3;1,7;4,1;0,0;0,0;0,9;1,0;0,1;0,7;-;-;1,1
Алтайский край;7,3;11,0;14,9;16,4;5,5;8,7;25,2;61,0;91,4;34,9;36,5;14,4;59,6;30,8;91,9;42,9;95,4;34,5;10,4
Красноярский край;8,1;12,6;7,7;14,9;33,5;80,8;35,5;104,2;60,0;128,4;126,5;472,5;561,3;401,7;361,4;370,5;1851,6;578,3;593,8
Иркутская область;4,8;12,8;10,1;18,8;29,3;49,6;23,0;48,5;63,7;47,7;43,5;44,4;190,0;262,7;110,0;117,8;74,7;155,1;74,2
Кемеровская область;2,4;2,5;0,6;6,9;4,2;3,1;8,7;10,7;1,8;2,9;30,6;46,9;93,9;51,7;89,6;40,0;49,7;137,9;42,5
Новосибирская область;143,5;256,6;279,8;393,6;530,4;469,7;440,5;597,7;683,9;826,6;707,2;957,9;948,6;727,2;1056,0;1256,5;602,2;916,4;1026,0
Омская область;6,3;12,1;22,2;54,1;59,9;69,4;83,4;83,8;89,6;89,3;75,7;113,6;94,5;78,8;238,8;111,4;141,9;42,3;44,2
Томская область;3,9;5,2;8,0;33,9;18,7;11,7;83,3;186,2;902,9;395,3;175,1;217,9;245,4;214,1;445,6;749,7;272,2;711,2;507,7
Дальневосточный       федеральный округ;76,1;161,6;139,8;301,2;297,4;389,7;437,9;559,0;837,6;1136,7;317,4;325,3;562,4;659,6;591,6;517,8;761,7;492,5;249,0
Республика Бурятия;1,5;5,0;2,3;2,3;3,1;3,2;3,1;2,5;9,1;17,6;9,3;34,9;22,3;12,9;27,5;48,9;16,9;5,6;21,9
Республика Саха (Якутия);4,0;12,3;10,2;27,1;20,6;23,5;15,3;26,6;47,4;20,9;15,9;18,1;20,1;13,7;19,2;22,5;14,1;39,6;33,1
Забайкальский край;2,1;0,1;0,0;0,4;0,0;-;1,2;0,6;4,1;5,3;1,0;4,8;8,0;-;19,9;1,0;-;12,6;0,2
Камчатский край;1,6;5,6;11,4;16,8;5,1;7,6;8,7;7,8;18,7;31,7;74,9;1,7;20,1;23,1;6,9;0,2;1,5;20,9;30,9
Приморский край;38,2;103,7;83,4;211,2;213,0;295,4;348,7;471,5;658,3;1014,6;168,7;201,7;434,2;344,5;324,9;372,2;619,2;318,2;114,9
Хабаровский край;3,2;3,6;4,1;24,4;14,2;31,7;10,3;21,5;16,1;22,5;20,7;38,7;14,6;185,1;18,9;30,1;47,1;59,4;28,2
Амурская область;7,3;8,4;1,3;2,0;5,2;3,5;12,7;4,4;6,2;4,2;10,4;5,1;5,0;22,2;6,9;14,8;32,1;23,7;7,4
Магаданская область;0,9;1,5;8,1;3,8;4,7;4,9;16,6;7,0;53,7;13,8;12,7;9,3;32,9;23,9;26,8;5,4;5,8;4,9;8,0
Сахалинская область;16,3;19,8;16,3;12,1;30,0;17,5;17,8;16,6;22,8;4,4;3,2;7,3;3,6;33,9;139,9;21,6;23,5;6,7;0,2
Еврейская автономная   область;0,4;0,6;1,7;1,1;1,5;0,4;0,8;0,5;1,3;1,4;0,8;0,9;1,6;…1);…1);…1);…1);…1);…1)
Чукотский автономный    округ;0,5;1,0;1,0;-;-;2,0;2,9;-;-;0,3;-;-;-;…1);…1);…1);…1);…1);…1)
_________;;;;;;;;;;;;;;;;;;;
1) Данные не публикуются в целях обеспечения конфиденциальности первичных статистических данных, полученных от организаций в соответствии с Федеральным законом от 29.11.07 № 282-ФЗ «Об официальном статистическом учете и системе государственной статистики в  Российской Федерации» (п.5 ст.4, ч.1 ст.9).;;;;;;;;;;;;;;;;;;;
