Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
10. ОСНОВНЫЕ ФОНДЫ;;;;;;;;;;;;;;;;;;;
10.3. СТЕПЕНЬ ИЗНОСА ОСНОВНЫХ ФОНДОВ1) ;;;;;;;;;;;;;;;;;;;
"(на конец года; в процентах)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Кабардино-Балкарская Республика;34,7;45,0;44,7;36,9;33,8;36,3;32,4;36,4;36,6;38,6;31,7;34,3;35,1;33,8;35,5;38,3;36,7;40,4;46,5
Карачаево-Черкесская Республика;41,9;40,7;40,2;46,0;42,9;42,5;38,6;30,6;27,8;29,4;35,1;33,5;35,6;37,6;38,5;38,2;35,3;37,6;41,2
Республика Северная Осетия – Алания;41,6;41,0;47,9;36,9;42,6;46,1;43,5;44,3;47,7;41,2;40,0;40,6;42,4;47,3;47,6;51,3;52,6;54,9;56,4
Чеченская Республика ;…;…;…;…;…;…;47,6;51,9;50,6;63,2;60,4;56,2;53,1;50,5;49,4;49,7;51,9;57,0;55,2
Ставропольский край;45,2;44,6;55,2;48,2;49,0;49,0;47,9;46,4;46,5;47,7;49,7;49,8;51,7;50,0;49,5;49,5;51,5;53,4;54,8
Приволжский федеральный округ;46,6;47,3;52,6;48,6;48,2;49,4;50,2;49,5;49,5;50,5;52,1;52,7;53,1;52,9;53,3;53,4;55,3;56,4;57,2
Республика Башкортостан;44,4;44,2;48,8;44,6;45,7;46,2;43,7;43,5;43,9;45,9;48,7;51,0;52,1;52,2;53,3;53,0;53,5;54,5;55,3
Республика Марий Эл;38,7;38,8;49,0;49,0;50,4;58,1;58,5;58,4;59,7;60,0;60,4;60,3;60,6;58,7;60,2;61,2;63,3;65,3;65,8
Республика Мордовия;44,9;50,9;54,2;51,2;51,8;54,4;55,7;54,0;54,8;60,0;59,7;57,2;57,3;56,4;56,9;56,4;59,8;63,4;64,7
Республика Татарстан;40,7;41,5;44,2;42,4;40,9;42,6;45,0;43,8;42,6;43,1;44,5;42,3;43,7;43,4;44,2;44,4;45,2;45,2;45,6
Удмуртская Республика;47,0;46,4;51,8;52,0;52,5;52,9;54,4;53,0;54,8;55,8;58,4;60,8;61,0;62,3;62,0;62,3;64,6;65,1;67,3
Чувашская Республика;42,8;37,7;44,9;46,9;46,2;47,9;46,6;47,0;47,8;48,6;51,7;54,4;54,6;53,5;56,0;55,4;59,2;60,6;62,7
Пермский край;50,2;49,5;51,3;48,8;48,9;51,4;52,0;53,1;54,1;55,8;58,1;59,2;59,6;60,2;60,3;60,4;63,5;64,1;64,7
Кировская область;50,4;52,4;57,9;55,6;48,9;44,9;44,3;43,1;42,2;45,1;48,2;51,1;51,3;51,9;51,0;52,5;52,2;53,1;53,6
Нижегородская область;44,0;46,9;50,2;46,9;46,6;47,6;48,2;48,6;49,5;48,9;49,2;50,1;50,2;49,7;48,7;49,7;52,1;55,2;56,4
Оренбургская область;48,3;46,8;62,1;58,6;57,3;59,2;59,4;58,0;57,5;56,2;57,7;58,2;56,9;55,9;58,1;58,0;61,1;62,8;62,1
Пензенская область;50,6;52,0;58,4;51,2;48,4;52,7;54,8;53,1;50,8;52,6;55,1;55,1;53,2;51,3;49,7;51,2;51,5;51,8;52,1
Самарская область;56,3;55,4;59,8;54,7;54,7;52,8;53,7;51,2;50,7;51,7;52,0;52,8;53,7;53,5;53,4;53,7;55,1;56,3;57,5
Саратовская область;46,1;48,7;55,1;45,1;44,3;47,0;48,9;47,3;46,9;48,8;50,6;52,8;54,0;53,5;53,8;54,2;56,2;57,6;58,4
Ульяновская область;39,1;42,5;47,3;43,4;44,9;46,0;45,9;45,8;44,9;45,6;45,4;46,2;46,6;46,9;48,0;46,1;48,3;50,6;52,2
Уральский         федеральный округ;42,4;41,3;51,0;49,3;50,4;52,4;53,5;53,7;54,1;55,3;57,1;57,7;57,5;59,3;60,4;61,3;61,8;61,7;61,2
Курганская область;46,9;44,6;56,6;48,3;48,8;50,5;47,5;50,0;52,4;55,5;60,5;62,8;63,2;58,6;52,8;54,9;55,0;57,6;58,5
Свердловская область;47,6;50,3;56,1;45,1;49,0;51,7;52,9;53,1;53,3;53,3;54,6;54,8;55,2;57,8;58,5;58,5;57,1;58,5;59,7
Тюменская область;38,0;35,8;49,8;50,4;51,0;53,0;54,3;54,5;55,0;56,4;58,4;59,0;58,7;60,5;61,7;62,9;63,5;63,1;62,1
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;38,5;37,0;49,1;51,0;53,2;55,2;57,5;57,3;56,8;58,5;60,6;61,9;62,8;64,8;66,3;67,4;69,7;70,7;71,4
Ямало-Ненецкий автономный округ;33,7;30,8;51,5;51,3;49,3;50,7;51,9;52,4;54,1;55,4;57,0;56,9;55,2;57,4;58,5;59,6;58,8;56,8;54,3
Тюменская область без автономных округов;;;;;;;;;;45,7;48,4;50,0;50,2;46,7;47,6;49,5;48,7;50,3;51,9
Челябинская область;46,4;46,0;50,7;44,4;48,1;46,4;45,6;45,9;44,7;44,4;44,3;44,8;45,5;47,5;48,0;48,5;49,8;50,9;51,5
Сибирский            федеральный округ2) ;43,2;45,5;50,7;40,0;38,9;38,9;37,3;36,7;33,6;33,7;35,9;37,1;38,3;40,4;41,8;44,3;46,1;46,9;48,9
