Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
10. ОСНОВНЫЕ ФОНДЫ;;;;;;;;;;;;;;;;;;;
10.2. ВВОД В ДЕЙСТВИЕ ОСНОВНЫХ ФОНДОВ ;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Красноярский край;17493;27685;32317;30248;34000;47011;59712;74153;104038;170950;128034;161832;247516;274685;266044;316950;302190;335402;341656
Иркутская область;10996;13915;19007;22325;22465;32898;52028;50155;171044;292768;133247;175604;191646;180605;138013;148856;206993;213444;238682
Кемеровская область;15596;17107;16547;19689;36052;57084;69921;77452;115547;95883;109449;143649;179666;191517;204825;139163;164735;182969;209394
Новосибирская область;10087;11879;18131;22265;29392;36876;40647;65015;92787;74617;81944;102980;117434;131639;110946;143898;132818;122419;161241
Омская область;4650;6647;12460;16415;19202;21380;38872;38846;45637;46441;48415;65635;73496;76842;66723;62085;62696;56794;60905
Томская область;6370;6670;16384;18776;20246;17098;29684;41042;50303;49125;50786;79644;89817;78690;74223;76468;83659;83498;68825
Дальневосточный федеральный округ1);43966;47496;63199;97758;85476;128846;180815;193214;341226;715719;272957;744414;887608;806601;613997;647072;820745;595259;849648
Республика Бурятия;2829;3182;5533;13478;7110;8237;8200;16182;18106;18880;24317;29981;37042;39172;36095;35687;32218;38465;30703
Республика Саха (Якутия);11750;11832;19250;33777;26552;32668;35203;42469;47332;66745;41380;74213;124179;115702;155911;101281;242473;159259;205713
Забайкальский край;2263;5080;5632;5690;7504;16532;20247;23512;28443;33969;50513;42568;56965;43027;65474;42102;56684;60764;53092
Камчатский край;1984;1256;1836;3107;2681;3561;4236;9100;8739;7534;16772;45124;27164;29075;18975;20848;30024;41135;33058
Приморский край;7642;11244;13017;19785;14319;19608;20735;31944;42246;89745;51174;202177;253751;224843;140736;91530;184694;82454;120523
Хабаровский край;12216;10229;13580;13277;16795;21233;37243;31864;48217;56428;52343;169312;193098;152006;116862;79297;95340;65030;104715
Амурская область;3020;5095;5774;17365;11019;22116;26215;28043;20759;33905;35137;53551;127381;62104;43640;42887;63145;51921;66125
Магаданская область;1517;1969;2967;3121;3033;3377;3671;6559;4645;7524;6177;9035;18234;42221;15703;17305;31565;20626;69133
Сахалинская область;4771;4820;5209;5675;9073;20677;46636;30327;159464;433070;52553;180484;91546;154984;105168;275145;149892;137104;149304
Еврейская автономная область;418;427;876;821;1244;1616;2613;7349;2721;2962;6207;5565;45577;7601;5991;9286;13982;22452;7037
Чукотский автономный округ;648;624;690;830;760;3990;4263;5559;7103;17806;11214;4953;6678;18065;11011;9493;9630;15278;10245
?????;;;;;;;;;;;;;;;;;;;
1) Данные за 2000 – 2017 гг. по Сибирскому и Дальневосточному федеральным округам приведены в составе субъектов Российской Федерации до вступления в силу Указа Президента Российской Федерации от 3 ноября 2018 г. № 632.;;;;;;;;;;;;;;;;;;;
