Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
 14.24. ВНЕСЕНИЕ УДОБРЕНИЙ НА ОДИН ГЕКТАР ПОСЕВА СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ1) ;;;;;;;;;;;;;;;;;;;
14.24.1. Минеральные удобрения (в пересчете на 100% питательных веществ);;;;;;;;;;;;;;;;;;;
(килограмм);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Дагестан;9,2;7,8;7,1;7,4;6,1;7,8;6,7;6,5;8,0;8,0;9,5;9,8;8,9;17,0;10,7;11,3;13,1;14,1;10,8
Республика Ингушетия ;7,9;18,5;5,3;28,0;11,9;7,8;4,4;1,1;2,9;10,5;21,6;6,3;3,7;11,6;15,6;11,0;12,0;19,2;25,2
Кабардино-Балкарская Республика;12,9;17,3;20,1;17,6;10,7;10,2;15,4;32,4;27,0;33,4;33,3;57,2;44,6;47,3;60,9;69,3;90,4;83,9;80,6
Карачаево-Черкесская Республика;11,4;19,4;16,4;15,4;17,5;8,5;14,6;48,8;44,3;67,2;85,3;88,5;96,6;135,6;266,0;243,6;221,3;186,6;225,0
Республика Северная   Осетия – Алания;17,1;18,7;23,6;19,3;15,0;12,8;17,6;23,1;30,2;20,7;38,7;40,3;33,7;40,7;48,5;50,0;53,8;64,0;64,8
Чеченская Республика ;-;-;-;1,5;7,6;2,4;3,3;0,3;3,6;10,4;17,4;29,6;19,6;15,1;17,8;20,1;24,2;39,4;112,2
Ставропольский край;16,6;20,2;28,0;30,3;33,4;41,1;42,3;50,4;64,6;63,4;68,3;76,7;77,0;73,5;79,9;82,5;87,7;95,7;101,7
Приволжский   федеральный округ;20,2;19,9;21,1;18,9;20,8;22,6;23,5;28,4;29,0;28,6;28,5;26,4;22,4;22,0;22,0;21,8;25,3;32,1;29,2
Республика Башкортостан;16,1;18,3;19,2;15,6;15,6;14,9;15,3;19,6;19,8;21,3;20,7;18,5;15,3;16,1;14,9;16,6;22,6;25,9;23,2
Республика Марий Эл;18,1;12,7;14,0;13,3;12,1;10,8;11,1;10,9;12,2;13,6;14,3;20,8;13,6;14,9;13,7;12,2;17,8;19,7;18,2
Республика Мордовия;31,0;32,6;45,6;46,3;37,5;51,2;71,4;74,8;81,7;73,0;70,6;67,7;60,9;51,8;49,0;51,9;58,5;68,1;63,9
Республика Татарстан;76,2;74,5;69,3;64,0;72,3;75,3;69,1;79,5;84,2;76,0;76,4;59,6;50,6;52,8;46,9;41,9;43,9;64,6;55,2
