"Мужчины моложе трудоспособного возраста, человек","18,229,044","18,007,275","17,707,278","17,469,299","17,147,668","16,729,612","16,287,694","15,764,450","15,105,507","14,501,185","13,936,394","13,346,266","12,853,431","12,457,377","12,106,511","11,791,614","11,686,783","11,703,473","11,824,490","11,885,550","12,100,247","12,412,415","12,742,475","13,259,843","13,611,347","13,862,789","14,043,528","14,114,598","14,108,083","14,081,934","14,044,655","13,968,233","13,809,373",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мужчины 
в трудоспособном возрасте1), человек","43,417,306","43,482,581","43,688,928","44,024,084","44,098,004","44,148,897","44,126,577","44,195,640","44,277,970","44,425,951","44,556,132","44,962,190","45,424,204","45,767,255","45,948,173","45,974,137","45,890,845","45,752,247","45,441,128","45,186,234","44,928,997","44,596,801","44,271,432","44,522,037","44,035,269","43,665,070","43,278,915","42,868,689","43,521,807","43,057,687","43,704,851","43,103,710","43,612,145",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мужчины старше трудоспособного возраста, человек","7,953,554","8,172,535","8,189,203","8,165,769","8,272,193","8,467,239","8,796,438","9,098,669","9,314,807","9,411,819","9,429,448","9,182,206","8,793,864","8,471,589","8,247,020","8,285,994","8,398,219","8,505,108","8,750,265","8,978,471","9,206,242","9,468,191","9,717,872","10,236,035","10,577,142","10,914,291","11,267,009","11,655,315","11,110,004","11,363,639","10,628,922","11,020,769","10,495,835",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Женщины моложе трудоспособного возраста, человек","17,600,612","17,357,584","17,045,847","16,782,811","16,466,743","16,057,651","15,622,571","15,111,643","14,474,249","13,885,963","13,337,719","12,768,779","12,282,434","11,891,991","11,564,514","11,280,963","11,155,131","11,150,673","11,261,764","11,323,484","11,505,885","11,781,121","12,075,555","12,544,459","12,868,157","13,107,283","13,274,804","13,342,232","13,332,293","13,302,425","13,263,499","13,192,020","13,036,454",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Женщины 
в трудоспособном возрасте1), человек","40,591,637","40,413,817","40,273,075","40,307,458","40,441,943","40,650,718","41,225,489","42,067,622","42,894,302","43,613,848","43,959,337","44,243,463","44,427,454","44,331,419","44,209,757","44,083,564","43,853,992","43,589,906","43,120,032","42,661,291","42,218,611","41,728,595","41,164,927","41,234,919","40,622,377","40,155,159","39,716,212","39,344,099","40,157,497","39,868,384","40,695,148","40,336,707","41,099,378",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Женщины старше трудоспособного возраста, человек","20,722,539","21,127,902","21,451,536","21,710,516","21,865,087","21,974,496","21,743,364","21,301,402","20,823,293","20,464,845","20,430,304","20,460,746","20,552,199","20,881,415","21,160,607","21,446,420","21,762,565","22,035,789","22,435,823","22,830,403","23,210,968","23,598,812","24,053,073","24,946,696","25,468,024","25,875,417","26,216,603","26,515,763","25,729,600","25,781,676","24,642,986","24,825,985","24,097,604",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
____________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) До конца 2018 г. включительно - мужчины в возрасте 16-59 лет, женщины - 16-54 года; на конец 2019-2020 гг. - мужчины в возрасте 16-60 лет, женщины - 16-55 лет; на конец 2021-2022 гг. - мужчины в возрасте 16-61 лет, женщины - 16-56 лет; на конец 2023 г. - мужчины в возрасте 16-62 лет, женщины - 16-57 лет.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Показатели естественного движения населения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Число родившихся, человек","1,794,626","1,587,644","1,378,983","1,408,159","1,363,806","1,304,638","1,259,943","1,283,292","1,214,689","1,266,800","1,311,604","1,396,967","1,477,301","1,502,477","1,457,376","1,479,637","1,610,122","1,713,947","1,761,687","1,788,948","1,796,629","1,902,084","1,895,822","1,942,683","1,940,579","1,888,729","1,690,307","1,604,344","1,481,074","1,436,514","1,398,253","1,304,087","1,264,354",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Число умерших, человек","1,690,657","1,807,441","2,129,339","2,301,366","2,203,811","2,082,249","2,015,779","1,988,744","2,144,316","2,225,332","2,254,856","2,332,272","2,365,826","2,295,402","2,303,935","2,166,703","2,080,445","2,075,954","2,010,543","2,028,516","1,925,720","1,906,335","1,871,809","1,912,347","1,908,541","1,891,015","1,826,125","1,828,910","1,798,307","2,138,586","2,441,594","1,898,644","1,764,618",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Естественный прирост населения1), человек","103,969","-219,797","-750,356","-893,207","-840,005","-777,611","-755,836","-705,452","-929,627","-958,532","-943,252","-935,305","-888,525","-792,925","-846,559","-687,066","-470,323","-362,007","-248,856","-239,568","-129,091","-4,251","24,013","30,336","32,038","-2,286","-135,818","-224,566","-317,233","-702,072","-1,043,341","-594,557","-500,264",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Общий коэффициент рождаемости2), на 1 000 человек населения",12.1,10.7,9.4,9.6,9.3,8.9,8.6,8.8,8.3,8.7,9.0,9.7,10.2,10.4,10.2,10.3,11.3,12,12.3,12.5,12.6,13.3,13.2,13.4,13.2,12.8,11.4,10.9,10,9.7,9.5,8.9,8.6,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Общий коэффициент смертности2), на 1 000 человек населения",11.4,12.2,14.5,15.7,15,14.2,13.7,13.6,14.7,15.3,15.6,16.2,16.4,15.9,16.1,15.1,14.6,14.5,14.1,14.2,13.5,13.3,13,13.1,13,12.8,12.4,12.4,12.2,14.5,16.6,12.9,12.1,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Общий коэффициент естественного прироста1);2), на 1 000 человек населения",0.7,-1.5,-5.1,-6.1,-5.7,-5.3,-5.1,-4.8,-6.4,-6.6,-6.6,-6.5,-6.2,-5.5,-5.9,-4.8,-3.3,-2.5,-1.8,-1.7,-0.9,-0.03,0.2,0.3,0.2,-0.02,-1,-1.5,-2.2,-4.8,-7.1,-4.0,-3.5,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ожидаемая продолжительность жизни при рождении,  лет:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мужчины и женщины,68.92,67.80,65.03,63.85,64.52,65.80,66.73,67.07,65.92,65.34,65.23,64.95,64.84,65.31,65.37,66.69,67.61,67.99,68.78,68.94,69.84,70.23,70.75,70.92,71.38,71.87,72.7,72.91,73.34,71.58,70.15,72.7,76.3,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
мужчины,63.37,61.91,58.75,57.42,58.12,59.62,60.85,61.22,59.87,59.03,58.92,58.68,58.53,58.91,58.92,60.43,61.46,61.92,62.87,63.09,64.06,64.56,65.14,65.31,65.95,66.54,67.56,67.82,68.33,66.65,65.69,67.6,73.9,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
женщины,74.19,73.66,71.80,71.08,71.59,72.40,72.84,73.13,72.40,72.26,72.17,71.90,71.85,72.36,72.47,73.34,74.02,74.28,74.79,74.88,75.61,75.83,76.26,76.43,76.67,77.01,77.58,77.74,78.09,76.38,74.5,77.8,78.6,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_____________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1) Знак (-) означает естественную убыль населения.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) За 2003-2010 гг. показатели рассчитаны с использованием численности населения, пересчитанной с учетом итогов Всероссийской переписи населения 2010 года; за 2011-2021 гг. показатели рассчитаны с использованием численности населения, пересчитанной с учетом итогов ВПН-2020,  данные c 2014 г. приведены c учетом сведений по Республике Крым и г. Севаcтополю. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Рождаемость,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Суммарный коэффициент рождаемости1),1.732,1.547,1.369,1.394,1.337,1.270,1.218,1.232,1.157,1.195,1.223,1.286,1.320,1.344,1.294,1.305,1.416,1.502,1.542,1.567,1.581,1.686,1.699,1.739,1.762,1.744,1.601,1.556,1.477,1.474,1.470,1.416,1.410,1.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Число родившихся 
у женщин, не состоявших 
в зарегистрированном браке:        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
человек,"287,944","272,255","250,714","275,765","288,291","299,873","319,163","345,891","339,283","354,253","377,261","411,461","430,663","447,091","437,075","431,512","450,779","460,418","459,348","444,891","441,531","453,506","435,993","438,516","419,443","397,588","357,750","340,364","309,230","311,174","307,312","297,011","291,197",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в процентах от общего числа родившихся,16.0,17.1,18.2,19.6,21.1,23.0,25.3,27.0,27.9,28.0,28.8,29.5,29.2,29.8,30.0,29.2,28.0,26.9,26.1,24.9,24.6,23.8,23.0,22.6,21.6,21.1,21.2,21.2,20.9,21.7,22.0,22.8,23.0,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
______________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) Среднее число детей, рожденных женщиной за свою жизнь.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Смертность,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Умершие от всех причин смерти 1), на 100 000 человек населения","1,139.3","1,216.8","1,448.8","1,566.5","1,497.7","1,416.9","1,373.7","1,357.4","1,467.9","1,529.0","1,555.7","1,617.2","1,643.2","1,593.3","1,605.3","1,514.7","1,456.8","1,454.3","1,408.1","1,420.0","1,346.5","1,329.6","1,301.6","1,305.3","1,298.8","1,283.1","1,236.5","1,237.3","1,215.9","1,447.9","1,658.5","1,294.1","1,206.2",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из них:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"от некоторых инфекционных 
и паразитарных болезней",12.0,13.1,17.3,20.1,20.7,21.3,20.5,19.0,24.4,24.9,24.3,25.6,25.9,25.7,27.2,25.0,24.1,24.2,23.9,23.5,23.5,22.4,22.1,22.3,23.4,24.0,23.7,23.4,22.3,20.4,18.9,17.9,18.4,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от новообразований,197.8,202.0,207.2,206.6,203.0,200.1,201.4,201.9,204.3,204.7,202.9,203.1,202.4,201.3,200.6,200.1,202.1,202.6,205.6,205.2,204.5,202.9,202.9,201.8,204.3,203.3,199.5,201.6,202.0,200.3,192.4,191.6,197.4,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от болезней системы кровообращения,621.0,646.6,770.2,837.5,790.7,757.8,749.9,746.8,813.1,846.1,864.6,907.0,927.0,893.8,905.4,861.4,829.9,830.8,796.1,806.4,752.7,736.2,696.6,653.7,633.0,613.4,584.3,579.2,568.8,635.4,634.4,566.8,556.7,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от болезней органов дыхания,55.8,57.9,74.6,80.8,73.9,67.7,63.6,57.0,64.7,70.2,65.5,70.0,70.5,64.5,66.0,57.9,54.6,55.7,55.7,52.4,51.9,49.4,51.5,54.4,51.6,47.7,42.0,41.4,40.0,65.4,77.9,55.6,53.0,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от болезней органов пищеварения,29.0,32.8,38.3,44.1,46.1,42.1,39.2,38.0,41.8,44.4,47.9,52.4,56.8,59.2,65.4,62.5,61.4,63.3,62.3,64.4,62.2,62.0,61.5,67.2,69.4,66.6,63.0,64.6,66.4,72.7,73.9,70.4,74.0,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от внешних причин смерти,142.4,173.2,228.3,250.7,236.8,209.1,187.4,187.0,205.5,219.0,228.8,235.3,233.5,227.1,220.1,197.7,181.6,171.3,157.3,151.8,139.4,135.2,128.9,129.8,120.9,113.7,103.4,97.8,93.1,94.5,94.5,99.5,107.1,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из них:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от случайных отравлений алкоголем,11.2,17.6,30.9,37.8,29.5,24.0,19.0,17.8,20.4,25.6,28.4,31.0,31.4,29.7,28.5,23.1,17.6,16.8,14.9,13.4,11.4,10.6,10.1,10.7,10.4,9.5,8.3,7.5,6.7,6.9,6.3,5.8,5.6,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от всех видов транспортных несчастных случаев,30.7,30.2,30.9,28.6,26.3,22.9,21.5,23.0,26.2,27.2,28.1,28.9,30.3,29.0,28.0,26.7,27.4,24.8,21.1,20.0,20.7,21.1,20.3,20.0,16.9,14.7,13.7,12.9,12.0,11.5,11.2,10.6,10.8,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из них,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от дорожно-транспортных происшествий,,,,,,,,,,,,,,,,17.4,18.1,16.8,14.4,14.0,13.5,14.4,14.3,14.1,12.2,10.8,10.2,9.7,9.2,9.1,9.3,8.9,9.2,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от самоубийств,26.5,31.1,38.2,42.1,41.4,39.3,37.5,35.3,39.2,39.1,39.5,38.4,36.1,34.3,32.1,30.0,28.9,26.9,26.3,23.4,21.8,20.7,20.0,18.5,17.3,15.7,13.7,12.3,11.6,11.2,10.6,9.2,7.8,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
от убийств ,15.2,22.8,30.7,32.6,30.8,26.6,23.8,22.9,26.2,28.2,29.6,30.7,29.1,27.2,24.8,20.2,17.8,16.6,15.0,13.3,11.7,10.7,10.0,9.0,8.2,7.2,6.1,5.4,4.9,4.6,4.0,3.7,3.2,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Число умерших детей 
в возрасте до 1 года, человек","32,492","29,208","27,946","26,141","24,840","22,825","21,735","21,097","20,731","19,286","19,104","18,407","18,142","17,339","16,073","15,079","14,858","14,436","14,271","13,405","13,168","16,306","15,477","14,322","12,664","11,428","9,577","8,244","7,328","6,489","6,516","5,876","5,313",***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Коэффициент младенческой смертности, на 1 000 родившихся живыми ",17.8,18.0,19.9,18.6,18.1,17.4,17.2,16.5,16.9,15.3,14.6,13.3,12.4,11.6,11.0,10.2,9.4,8.5,8.1,7.5,7.4,8.6,8.2,7.4,"6,5",6.0,5.6,5.1,4.9,4.5,4.6,4.4,4.2,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
____________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
